ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID,rc
Hungarian-929-verteidigen-1,889,Hungarian,929-verteidigen,véd,véd,v eː d,,uesz,,,^ véd $,default, schützen; verteidigen;   vertreten 〈Meinung〉;  für jmdn od etw eintreten,verteidigen-2,9787-ved,^(v)(ɛ|i|eː|ø|e)(n)?(ɣ|i|iɣ|y)?$
Hungarian-416-gott-1,890,Hungarian,416-gott,isten,isten,i ʃ t ɛ n,,uesz,,,^ isten $,default,Gott;   Gottheit;   göttlich,Gott-3,3972-isten,ʃt not old
Hungarian-487-dicht-1,893,Hungarian,487-dicht,sűrű,sűrű,ʃ yː r yː,,uesz,,,^ sűrű $,default, dick;   Dickicht;   gedrungen;   dicht;   Menge;   geschäftig;   häufig;  aufbrausend;  Inneres;  finster; drehend;  wirbelnd;  kringelig;   dickflüssig;   beschattend;   dick 〈Luft;  Rauchwolke;  Nebel usw〉;   vollblütig;  regsam;   dichter;  dunklerTeil,dicht-3,8471-suru,^(ʃ|t͡ʃ|s)(y|ɛ|i)(r|v|vr)(i|ɛ)(ɣ)?$
Hungarian-487-dicht-2,897,Hungarian,487-dicht,tömör,tömör,t ø m ø r,,uesz,,,^ tömör $,default, gedrungen;  üppig;   dicht; stämmig;   Regiment;  knapp;   ernst;  gehaltvoll;   Masse;   konzentriert;   massiv 〈Material〉;  kurz und bündig;   massiv;  fest 〈Bau〉;   massiert;  zusammenhaltend 〈Menschengruppe〉;   Üppigkeit;  üppige Pracht,dicht-7,9384-tomor,^(t)(y|ɛ|ø|i)(m|i)(y|ɛ|ø)(r|v|ɣ)(ɣ)?$
Hungarian-896-zerstoren-1,902,Hungarian,896-zerstoren,rombol,rombol,r o m b o l,,uesz,,,^ rombol $,default, zerstören;   verderben;   schwächen;  zerstoßen;   zerreißen;  zertrümmern; zerstückeln;  zerbrechen;  quetschen;  untergraben 〈abstr〉;  gefährden;  erschüttern;  zerschleißen,zerstoren-2,7909-rombol,"#r, mb not old"
Hungarian-750-sterben-1,914,Hungarian,750-sterben,hal¹,hal,h ɒ l,,uesz,,,^ hal $,default, ermatten;  erschlaffen;  erstarren;   sterben; sich zu bewegen aufhören;  absterben;  verkümmern 〈Teil eines Organismus〉;   die Tatkraft verlieren;  außer Gebrauch kommen 〈Gegenstand〉;   ohnmächtig werden;   in etwas aufgehen;  sich in etwas verlieren;   aussterben;   〈zugunsten jemandes〉 Testament machen;   Tote;  meghalás;  halál;  halhatatlanság;   sterblich;   aus dem Tod,sterben-3,3328-hal,^(h|ks|u)(a|o|ɒ|i)(l|ɣ)?(ɣ|i)?$
Hungarian-751-umkommen-1,919,Hungarian,751-umkommen,hull,hull,h u lː,,uesz,,,^ hull $,default, einstürzen;   Fallen;   fallen lassen;   verfallen; in dichten Tropfen herabfallen;  abfließen;   herabfallen;  wiederholt od dauernd fallen;   sich auf das Gesicht werfen;  einen Kniefall  tun;   ausfallen 〈Haar;  Gefieder usw〉;  zerfallen;  in Stücke gehen;  széjjeltörik;  szétesik;    umkommen;  im Kampfe fallen;  eingehen 〈Tier〉;   Streuen;  Fallenlassen;  lehullása közben;  lehullásakor,umkommen-1,3732-hull,lː# not old
Hungarian-751-umkommen-2,920,Hungarian,751-umkommen,veszekedik,veszekedik,v ɛ s ɛ k ɛ d i k,,uesz,,,^ veszekedik $,default, kraftlos;  leiden;   verderben;  streiten;  sterben; sich zanken;   umkommen;   sich mühen;   in Gefahr sein;  gering werden;   wütend werden;  sich zügellos gebärden 〈Mensch〉;  toll werden 〈Tier〉;   sich herumprügeln;   bestechlich sein;  gekauft sein;   sich in jmdn verschießen;  für jmdn schwärmen,umkommen-2,9853-veszekedik,^(v)(ɛ|i|ø)(s|sk|ɣs)(ɛ|i|ø)(k)(ɛ|i)(d|ld)(i)(k)$
Hungarian-573-verschieden-1,921,Hungarian,573-verschieden,külön,külön,k y l ø n,,uesz,,,^ külön $,default,  allein; einzeln;   einzeln;  Sonder-;   besonder;   abgesondert;   abgesondert;   besonders;  extra;   verschieden;  ungleich;   eigen,verschieden-1,5381-kulon,^(k)(i|y|ɛ)(l|rl|ɣ)(y|ɛ|ø)(n|ɣ)(ɣ)?$
Hungarian-573-verschieden-2,922,Hungarian,573-verschieden,különb,különb,k y l ø n b,,uesz,,,^ különb $,default,  Unterschied;  abweichend; vorzüglicher;  besser;   verschieden;   verschiedenartig;   Abwechslung,verschieden-2,5382-kulonb,nb# not old
Hungarian-840-graben-1,926,Hungarian,840-graben,ás,ás,aː ʃ,,uesz,,,^ ás $,default,  Grube; graben;   Gräber;   Spaten;   Ausgegrabenes,graben-1,368-as,^(a|aː|o)(t͡ʃ|ɣ|ʃ|lt͡ʃ)?(ɣ|i|iɣ|y)?$
Hungarian-840-graben-2,927,Hungarian,840-graben,kotor,kotor,k o t o r,,uesz,,,^ kotor $,default, prügeln;   schlagen;  graben;  herumwühlen;   kratzen;   zusammenscharren;  kehren; scharren;   herausbekommen;  herauskriegen;   sich fortpacken;   streifend öfters berühren,graben-2,5177-kotor,^(k)(u|o|a|i)(t|lt|ɣ)(u|o|a)(r|v)(ɣ)?$
Hungarian-546-fleiig-1,933,Hungarian,546-fleiig,szorgos,szorgos,s o r ɡ o ʃ,,uesz,,,^ szorgos $,default, dicht;   eifrig;  fleißig; eilend;   enggedrängt;   dringend;   überlastet 〈haupts Mühle〉;   eilend 〈Adv〉,fleiig-4,8868-szorgos,^(s)(u|o|a|i)(rɡ|r)(u|o|a)(t͡ʃ|ɣ)?(ɣ)?$
Hungarian-88-schmutz-1,936,Hungarian,88-schmutz,kosz,kosz,k o s,,uesz,,,^ kosz $,default,  Schmutz; Krätze,Schmutz-3,5163-kosz,^(k)(u|o|a|i|ɒ)(s|ʃ|z)?(ɣ|i|iɣ|y)?$
Hungarian-88-schmutz-2,940,Hungarian,88-schmutz,piszok,piszok,p i s o k,,uesz,,,^ piszok $,default,  sehr;   Schande;   schändlich;  Exkrement; Schmutz;   Kladde;   schmutzige Absonderung;   schändliche Person,Schmutz-7,7232-piszok,#p not old
Hungarian-515-schmutzig-1,947,Hungarian,515-schmutzig,dancs ∆,dancs,d ɒ n t͡ʃ,,uesz,,,^ dancs $,default, schmutzig; unrein;   unreine Person;   Unreinheit;   Fluch;   Foul,schmutzig-4,1708-dancs,^(d|d͡ʒ|t)(a|o|ɒ|i)(t͡ʃ)?(ɣ|i|iɣ|y)?$
Hungarian-515-schmutzig-2,962,Hungarian,515-schmutzig,szennyes,szennyes,s ɛ ɲː ɛ ʃ,,uesz,,,^ szennyes $,default,schmutzig;   schmutzige Wäsche;  unflätig,schmutzig-19,8707-szennyes,ɲː not old
Hungarian-394-krankheit-1,979,Hungarian,394-krankheit,kór,kór,k oː r,,uesz,,,^ kór $,default,  Krankheit;   Krankheit; krank;   krank werden;   kranker Mensch;  Leiden,Krankheit-4,5098-kor,^(k)(a|i|u|uː|au)(r|v|ɣ|t|w)(ɣ|i|iɣ|y)?$
Hungarian-394-krankheit-2,983,Hungarian,394-krankheit,nyavalya,nyavalya,ɲ ɒ v ɒ j ɒ,,uesz,,,^ nyavalya $,default,  niederträchtig;  Beschwerlichkeit;   Krankheit;  Elend;   〈als Schimpfw〉;  plagen;   kränken;   kränklich;   Übel; Not;   lamentieren;  Bedarf;  Epilepsie;   mißlich;  elendig;  verächtlich;   in elendiger Lage sein;   bedrücken;   jm unglückliches Schicksal;   in eine unglücke Schicksal;   Unglückliche,Krankheit-8,6482-nyavalya,^(n)(a|o|ɒ|i)(v|ɣ|w)(a|o|ɒ)(j|ɣ)(a|u)$
Hungarian-939-storen-1,994,Hungarian,939-storen,noszogat,noszogat,n o s o ɡ ɒ t,,uesz,,,^ noszogat $,default, belästigen;   stören;  antreiben; ermuntern,storen-9,6434-noszogat,#n not old
Hungarian-939-storen-2,995,Hungarian,939-storen,zavar,zavar,z ɒ v ɒ r,,uesz,,,^ zavar $,default, beunruhigen;   umrühren;   stören;   treiben;  verwirren;  vermischen; trüben 〈Flüssigkeit〉;  verjagen,storen-10,10039-zavar,^(s)(a|o|ɒ|i)(v|ɣ|w)(a|o|ɒ)(r|v)(ɣ)?$
Hungarian-769-tauchen-1,996,Hungarian,769-tauchen,bújik,bújik,b uː j i k,,uesz,,,^ bújik $,default,  Vorwand; sich verbergen;   hineindringen in etw;   tauchen;   sich in etw vertiefen;   schlüpfen 〈in ein Kleidungsstück〉;   aufgehen 〈Pflanze〉;   Verbannter;   Ausweg,tauchen-1,984-bujik,^(b)(u|i|o|uː)(j|ɣ)(i|y|a)(k|jk)?(ɣ)?$
Hungarian-812-tun-1,1003,Hungarian,812-tun,cselekedik,cselekedik,t͡ʃ ɛ l ɛ k ɛ d i k,,uesz,,,^ cselekedik $,default, tun; handeln,tun-3,1414-cselekedik,^(t͡ʃ)(ɛ|i|ø)(l|rl|ɣ)(ɛ|i|ø)(k)(ɛ|i)(d|ld)(i)(k)$
Hungarian-812-tun-2,1004,Hungarian,812-tun,csinál,csinál,t͡ʃ i n aː l,,uesz,,,^ csinál $,default, verfertigen; herstellen;  stellen;   tun;   entstehen;  errichten;   ausbessern;  machen;   hecheln;   legen;   zeugen;  beischlafe 〈in euphem Ausdrücken〉;   verursachen;   Schein-;  erkünstelt,tun-4,1534-csinal,^(t͡ʃ)(i|y|a|ɛ)(n)(a|aː|i)(l|ɣ)?(ɣ|i)?$
Hungarian-139-hund-1,1010,Hungarian,139-hund,eb,eb,ɛ b,,uesz,,,^ eb $,default,Hund;   niederträchtiger Kerl;   Hunde-;  Hun-;  hündisch,Hund-1,2016-eb,b# not old
Hungarian-139-hund-2,1013,Hungarian,139-hund,kutya,kutya,k u c ɒ,,uesz,,,^ kutya $,default,  schuftig;  niederträchtig;   sehr;   Art Kartenspiel;   Förderwagen;  Detektiv;   Hund; niederträchtiger Kerl;   Trabant in ungarischer Tracht;   Hündchen;   〈zur Benennung versch Geräte;  Bestandteile〉;   niemand;  nichts;  außerordentlich schlecht;   streng 〈Pflicht〉,Hund-4,5368-kutya,c not old
Hungarian-336-puppe-1,1015,Hungarian,336-puppe,bábu,bábu,b aː b u,,uesz,,,^ bábu $,default,Puppe;   Kegel;  Figur 〈in versch Spielen〉;   Marionette 〈pejor〉 ,Puppe-2,459-babu,^(b)(a|aː|i|m)(b)(u|a)(ɣ|i|iɣ|y)?$
Hungarian-900-schenken-1,1018,Hungarian,900-schenken,ad,ad,ɒ d,,uesz,,,^ ad $,default,zukommen lassen;  schenken;   geben;  liefern;   lassen;   verkaufen;   veröffentlichen;   Geben;   Beleg;  Angabe;   Gesetzgeber;   Herausgeber;   〈als Teil eines Schimpfw〉;   Tradition;   Beitrag ,schenken-1,36-ad,^(a|o)(n)?(ɣ|i|iɣ|y)?$
Hungarian-318-tur-1,1019,Hungarian,318-tur,ajtó,ajtó,ɒ j t oː,,uesz,,,^ ajtó $,default,Tür; Tür;  ajtóőriző;   öffnen,Tur-1,126-ajto,^(a|o)(lt)(a|u|i|o|ɯ)(ɣ|i|iɣ|y)?$
Hungarian-318-tur-2,1021,Hungarian,318-tur,porta,porta,p o r t ɒ,,uesz,,,^ porta $,default, Tür;   Grunteuer; Tor;   die  Pforte;    Liegenschaft;   vom Pförtner bewachter Eingang;  Pförtnerloge;   Haus und Hof besitzend;   Hofbauer;   Gesandter zur Hohen Pforte;   Pförtner,Tur-3,7374-porta,#p not old
Hungarian-616-hinab-1,1022,Hungarian,616-hinab,alá,alá,ɒ l aː,,uesz,,,^ alá $,default,abwärts;   unten;   darunter;   hinunter;   für;   unterhalb ,abwarts-1,160-ala,aː# not old
Hungarian-616-hinab-2,1024,Hungarian,616-hinab,le,le,l ɛ,,uesz,,,^ le $,default,  nieder mit ihm;   unten;  hinunter;  hinunter; ab;   ab;  her-;  her-;  her-;  her-;  hinab;  hinab;   auf eine niedrigere Stufe 〈in der Rangordnung〉;  herunter damit,hinab-2,5508-le,^(v)(ɛ)?(ɣ|i|iɣ|y)?$
Hungarian-874-schleppen-1,1028,Hungarian,874-schleppen,hurcol,hurcol,h u r t͡s o l,,uesz,,,^ hurcol $,default,  schleppen;  verschleppen;   verunglimpfen;   herumtragen,schleppen-3,3748-hurcol,^(h|ks|u)(u|ɯ|r)(rs|s)(u|o)(l|ɣ)(ɣ)?$
Hungarian-874-schleppen-2,1029,Hungarian,874-schleppen,húz,húz,h uː z,,uesz,,,^ húz $,default,  sich sträuben;   zanken; zerren;   zerren;  Zug;   Überzug;  schleppen;   ziehen;   ziehen;  entfernen;    spannen;  spannen 〈Strang;  Draht usw〉;   anziehen;   anziehen;   ziehend befördern;   in die Länge ziehen;   beziehen 〈Einkommen〉;  überziehen;   ziehen 〈Luftzug〉;   auf einem Streichinstrument spielen;   bewegen 〈auf einer Fläche〉;  eine Linie ziehen;   jmdm einen Schlag versetzen;   aufziehen;  aufziehen;  aufstocken 〈Bauwesen〉;   jmdm zugeneigt sein;  zu jmdm halten;   herausheben;  eine Ziehung vornehmen;   ziehen 〈intrans〉;   einen Zug tun;   nekken;   Fahrt;   sich strecken;   sich strecken;   〈unbest Bed〉;   anhaltend;   Ziehen;   Zugluft;   Abzugshahn;   wachen,schleppen-4,3767-huz,^(h|ks|u)(u|i|o|uː)(z|ɣz)?(ɣ|i)?$
Hungarian-956-melken-1,1030,Hungarian,956-melken,fej¹,fej,f ɛ j,,uesz,,,^ fej $,default,  saugen; melken;   abdringen 〈Geld〉,melken-1,2441-fej,#f not old
Hungarian-55-traum-1,1031,Hungarian,55-traum,álom,álom,aː l o m,,uesz,,,^ álom $,default,Traum;   Schlaf;   Einschlafen ,Traum-1,227-alom,^(a|aː|o)(l|rl|ɣ)(u|o|a)(m)?(ɣ)?$
Hungarian-978-sichanziehen-1,1032,Hungarian,978-sichanziehen,öltözik,öltözik,ø l t ø z i k,,uesz,,,^ öltözik $,default, Hülle;   Kleidung;   Ankleideraum; sich kleiden;   eine bestimmte Art Kleidung tragen;   in einen geistlichen Orden eintreten;   ankleiden;   einen charakteristischen Zug;  eine Eigenschaft annehmen;   sich verkleiden,ankleiden-1,6573-oltozik,^(y|ø|ɛ)(lt)(y|ɛ|ø)(z|ɣz)(i|y)(k)?(ɣ)?$
Hungarian-736-trinken-1,1033,Hungarian,736-trinken,iszik,iszik,i s i k,,uesz,,,^ iszik $,default, Getränk;   Getränk;   Kneipe;   Trunkenbold;   flüssig;   vor Durst; trinken;    in sich ziehen;   einsaugen;   gierig genießen;   trunksüchtig sein;   die Linie berühren;  auf die Linie fallen 〈in manchen Spielen〉;   Tränke;   Tränke;   Trinken;   Trinken;   Trinker;  ohne Trinken;   angeheitert;  betrunken;   Lösch-;   Fließpapier,trinken-1,3979-iszik,^(i|y|ɛ)(s|sk|ɣs)(i|y|a)(k)?(ɣ)?$
Hungarian-736-trinken-2,1034,Hungarian,736-trinken,piál,piál,p i aː l,,uesz,,,^ piál $,default, trinken,trinken-2,7136-pial,"#p, iaː not old"
Hungarian-771-fahren-1,1046,Hungarian,771-fahren,vezet,vezet,v ɛ z ɛ t,,uesz,,,^ vezet $,default, leiten;   lenken;   führen;  führen;   Lenker; begleiten;  führen 〈Weg;  Leiter von etw sein;   einen  Lebenswandel führen;  führen 〈Fahrzeug〉;   etw ergeben;  Pfad usw〉;   strömendes Material leiten;   voranstehen 〈Sport〉;   Familien- 〈Name〉;   geleitet 〈Pferd〉;   Handpferd;   Leitung 〈Technik〉,lenken-10,9879-vezet,^(v)(ɛ|i|ø)(z|ɣz|zɡ)(ɛ|i|ø)(t|r)(ɣ)?$
Hungarian-953-treiben-1,1054,Hungarian,953-treiben,hajt²,hajt,h ɒ j t,,uesz,,,^ hajt $,default, bewegen;   dringen;   treiben;  antreiben;  antreiben;  sich abrackern;   Viehtreiber; in Bewegung setzen;  halten;   zu etwas bewegen;   〈Schulden〉 eintreiben;   einbringen;   〈eine Maschine〉in Betrieb halten;   〈Darminhalt;  Urin〉abführen;   fahren〈als Transitiv〉;  fahren 〈als Intransitiv〉;   sich strapazieren;  sich schinden;  állatterelő;  hajcsár;   Kutscher,treiben-4,3323-hajt,^(h|ks|u)(a|o|ɒ|i)(ɣt|ɣ|l)(ɣ|i)?$
Hungarian-953-treiben-2,1055,Hungarian,953-treiben,kerget,kerget,k ɛ r ɡ ɛ t,,uesz,,,^ kerget $,default,  belästigen; treiben;  jmdm nachsetzen;   hineinzwängen;   trachten;  verfolgen;   hin und her rennen;  herumtollen;   zusammenplappern,treiben-5,4606-kerget,^(k)(ɛ|i|ø|y|a)(rɡ|r)(ɛ|i|ø)(t|r)(ɣ)?$
Hungarian-86-tropfen-1,1060,Hungarian,86-tropfen,csepp,csepp,t͡ʃ ɛ pː,,uesz,,,^ csepp $,default,Tropfen;   ein Bißchen;   Tupfen,Tropfen-1,1444-csepp,pː# not old
Hungarian-86-tropfen-2,1061,Hungarian,86-tropfen,cseppen,cseppen,t͡ʃ ɛ pː ɛ n,,uesz,,,^ cseppen $,default,  Tropfen; 〈einmal〉 tropfen;   es fällt für ihn etw ab;   hineinfallen,Tropfen-2,1445-cseppen,pː not old
Hungarian-833-fallenlassen-1,1062,Hungarian,833-fallenlassen,ejt,ejt,ɛ j t,,uesz,,,^ ejt $,default,  verursachen; zu Fall bringen;  im Kampf fällen;   in einen Zustand versetzen;   fallenlassen;   aussprechen;   sieben;   bei jmdm od an etw vorbeikommen,fallenlassen-1,2093-ejt,^(ɛ|i)(ɣt|ɣ|l)(ɣ|i|iɣ|y)?$
Hungarian-833-fallenlassen-2,1063,Hungarian,833-fallenlassen,esik,esik,ɛ ʃ i k,,uesz,,,^ esik $,default,  ungeschickt;   Fall;   〈in einen Zustand〉 kommen;  flehen;  Maß〉;  stürzen; fallen;  fallen;   es regnet;  liegen;   fallen lassen;   Sonnenuntergang;   befallen;  bedecken;  geraten;   geschehen;   auf die Knie fallen;   den Tod finden;  es schneit;  es hagelt usw;   jmdm zuteil werden;   〈einem irgendwie〉 schmecken;  behagen;   sein;   hineindrängen;   sich auf jmdn stürzen;   sich erbarmen;   abnehmen 〈Menge;   Kasus;   ohne Fall;   vergänglich,fallenlassen-2,2259-esik,^(ɛ|i)(ʃ|t͡ʃ)(i|y|a)(k|jk)?(ɣ|i)?$
Hungarian-509-trocken-1,1066,Hungarian,509-trocken,faré ×,faré,f ɒ r eː,,uesz,,,^ faré $,default,mulmiger;  morscher Teil des Baumes;   trocken;  holzartig;  schwer zu verschlucken;  unschmackhaft,trocken-1,2389-fare,"#f, eː# not old"
Hungarian-509-trocken-2,1068,Hungarian,509-trocken,száraz,száraz,s aː r ɒ z,,uesz,,,^ száraz $,default,  mager;  zehrend 〈Krankheit〉;  dürr;   nackt; trocken;   Boden;  Festland;  Verhalten〉;  Schriftwerk;   gemütlos;  Stil〉;  ausgetrocknet;   festländisch;  hager 〈Person〉;  mager machend;   nicht durch Wasser betrieben 〈Mühle〉;  prosaisch;   trocken 〈Speise〉;  kalt 〈Kost〉;   trocken 〈Amme〉;  nicht melkbar 〈altes Muttertier〉;   nicht vollgültig 〈Gegenstand〉;  seinen Aufgaben nicht voll nachkommend 〈Person〉;  trocken 〈Person;  fad 〈Vortrag;   trocken 〈Wein〉;   trockener Teil;   Trockenes 〈Kleidung〉;   Trockenfutter,trocken-3,8581-szaraz,^(s)(a|aː|i)(r|v|vr)(a|o|ɒ)(z|ɣz)(ɣ)?$
Hungarian-703-trocknen-1,1069,Hungarian,703-trocknen,töpped,töpped,t ø pː ɛ d,,uesz,,,^ töpped $,default,  runzelig werden 〈Haut〉; verdorren 〈Obst〉;   trocknen;  verschmachten;   klebenbleiben,trocknen-1,9390-topped,pː not old
Hungarian-154-ente-1,1070,Hungarian,154-ente,kacsa,kacsa,k ɒ t͡ʃ ɒ,,uesz,,,^ kacsa $,default,Ente;   haltloses Gerücht;   Note »ungenügend« 〈in der Schülerspr〉;   Harngefäß für Kranke;   flaches Steinchen auf eine gewisse Art auf die Wasseroberfläche werfen,Ente-1,4205-kacsa,^(k)(a|o|ɒ|i)(t͡ʃ|lt͡ʃ|rt͡ʃ)(a|u|ai)(ɣ|i)?$
Hungarian-154-ente-2,1071,Hungarian,154-ente,réce,réce,r eː t͡s ɛ,,uesz,,,^ réce $,default,Ente,Ente-2,7676-rece,"#r, t͡s not old"
Hungarian-67-staub-1,1074,Hungarian,67-staub,por,por,p o r,,uesz,,,^ por $,default,Staub;   Schießpulver;   Pulver 〈Arznei;  Reinigungsmittel usw〉;   Staubhülle 〈des Toten〉;   Überlebtheit;  Verstaubtheit;   Streusand;   Staubgefäß 〈Bot〉;   Klopfer 〈Stange;  Städler〉,Staub-3,7353-por,#p not old
Hungarian-945-wohnen-1,1075,Hungarian,945-wohnen,él¹,él,eː l,,uesz,,,^ él $,default, Nahrung;  gebrauchen;  gebrauchen;   Amme;   Amme; leben; leben;   sich nähren;   sich nähren;  sich erhalten;  sich erhalten;   benützen;   benützen;   mit jemandem 〈dauernd〉zusammen sein;  mit jemandem zusammen wohnen;   irgendein Leben führen;  irgendwelchem Zustand sein;   in dauerndem Geschlechtsverhältnis leben;  in ehelichem Verhältnis leben;   sich aufhalten;  wohnen;  wohnen;   Lebensmittel;   Lebensmittel;   Lebensmittel;  Lebensmittel;   Lebensmittel;  élet;  használat;  használat;   Lebendige;   Lebendige;   életmód;   Leben;   Leben;   Leben;   Leben;  megélhetés;   Unterhalt;   Unterhalt;  Fortkommen;  Fortkommen;   Getreide;   Getreide;  ház és udvar;  belsőség;   nähren;   nähren;  beleben;  beleben;  valaminek a használatára késztet;   hochleben lassen;   hochleben lassen;   Lebens-;   Lebens-;   bejahrt werden;   bejahrt werden;   bejahrt werden;   bejahrt werden;   lebhaft werden;   lebhaft werden;  erstarken;  erstarken;   genießbar;   genießbar;  brauchbar;  brauchbar;  életrevaló;  életképes;  táplál;   Hefe;   Hefe;   sich fristen;   sich fristen;  valamiből él;   schmarotzen;   schmarotzen;  Zehrung;  Zehrung;  élvezet;   Erlebnis;   Erlebnis;   lebenslang ;   lebenslang;   mit jmdm zusammenleben;  bei jmdm leben;    Leben führen;  sich  befinden;   mit jmdm  leben;   verweilen;  Broterwerb,wohnen-1,2106-el,^(ɛ)(l|ɣ|r|j)?(ɣ|i|iɣ|y)?$
Hungarian-967-farben-1,1079,Hungarian,967-farben,fest,fest,f ɛ ʃ t,,uesz,,,^ fest $,default,  hübsch; färben;  bemalen;  anstreichen;   malen 〈Bild〉;   schminken;  färben 〈Haar〉;   schildern;  darstellen;   abfärben;   aussehen;   färber;   Kunstmaler;   Anstreicher;   die Malerei betreffend,farben-1,2516-fest,"#f, ʃt# not old"
Hungarian-153-adler-1,1080,Hungarian,153-adler,sas,sas,ʃ ɒ ʃ,,uesz,,,^ sas $,default, Kerbe;  Haken;   Nagel; Adler;   eingekerbter Balken;   Splint,Adler-1,8162-sas,^(ʃ|t͡ʃ|s)(a|o|ɒ|i)(t͡ʃ|ɣ)?(ɣ|i)?$
Hungarian-2-ohr-1,1081,Hungarian,2-ohr,fül,fül,f y l,,uesz,,,^ fül $,default,  Alkoven;   Ohrfeige; Ohr;  Ohrmuschel;   Henkel;  Nische;  Versteck;   eingeknickte Ecke einer Seite;  Klappe 〈des Buchumschlages〉;   Langohr 〈Hase〉;   Nachricht,Ohr-2,2832-ful,#f not old
Hungarian-66-erde-1,1083,Hungarian,66-erde,föld,föld,f ø l d,,uesz,,,^ föld $,default,  Lanmann;  Land; Erde;  Boden;   Erdkugel;   Acker;   Tonerde;   Festland;   Grundfarbe eines Webstoffes;   über kultivierbares Land verfügend;   Erde transportieren;   erden,Erde-1,2722-fold,"#f, ld# not old"
Hungarian-66-erde-2,1084,Hungarian,66-erde,rög,rög,r ø ɡ,,uesz,,,^ rög $,default,Scholle;   Erde;  Boden; anhaften;   Klumpen;   festsitzen,Erde-2,7958-rog,#r not old
Hungarian-298-osten-1,1085,Hungarian,298-osten,kelet¹,kelet,k ɛ l ɛ t,,uesz,,,^ kelet $,default,Osten;  Ost;   Orient;  Morgenland,Osten-1,4693-kelet,^(k)(ɛ|i|ø)(l|rl|ɣ)(ɛ|i|ø)(t|r)(ɣ)?$
Hungarian-737-essen-1,1088,Hungarian,737-essen,eszik,eszik,ɛ s i k,,uesz,,,^ eszik $,default, Proviant;  Appetit; essen;   Speisesaal;  brennen;   Hunger;   Speise;   aufzehren;   〈an jmdm od etw〉 zehren;  zerfressen;   beißen;   Speisen;   Speisen;   jmdm zu essen geben;  füttern;   vergiften;   vergiften;   eingeben;   Speise enthaltend;  zum Speisen gebräuchlich;   eßlustig;  evés nélkül;  éhgyomorra;   appetitlos;   ungenießbar;  Kantine,essen-2,2271-eszik,^(ɛ|i)(s|sk|ɣs)(i|y|a)(k|jk)?(ɣ)?$
Hungarian-737-essen-2,1090,Hungarian,737-essen,kajál¹,kajál,k ɒ j aː l,,uesz,,,^ kajál $,default,essen;   glauben;  jmdm etw abkaufen,essen-4,4232-kajal,^(k)(a|o|ɒ|i)(j|ɣ)(a|aː|i)(l|ɣ)?(ɣ)?$
Hungarian-273-kante-1,1092,Hungarian,273-kante,él²,él,eː l,,uesz,,,^ él $,default,Spitze;  Spitze;  Kante;   Bergspitze;  Gebirgsausläufer;   Spitze einer Stichwaffe od eines Werkzeuges;  Schärfe 〈auch abstr〉;   Schlachtlinie;  geordnetes Heer;  erste Stelle;   kantig;   scharf;  spitz,Kante-1,2107-el,^(ɛ)(l|ɣ|r|j)?(ɣ|i|iɣ|y)?$
Hungarian-273-kante-2,1094,Hungarian,273-kante,perem,perem,p ɛ r ɛ m,,uesz,,,^ perem $,default, Grenze;  Kante;   Falte; Franse;   Rand;   Rand;   Binde;   Art Gebäck; Verbrämung;  Besatz am Kleid;  Ufersaum;  Walaum;   verbrämt,Kante-3,7083-perem,#p not old
Hungarian-129-ei-1,1097,Hungarian,129-ei,mony ×,mony,m o ɲ,,uesz,,,^ mony $,default,  Penis;   männlich;   Sperma;   Ei; Hoden;   Schwengel der Glocke;  mit großen Hoden 〈Tier〉,Ei-2,6230-mony,^(m)(u|o|a|i|ɒ)(n|ɡ|m|t|r)(ɣ|i|iɣ|y)?$
Hungarian-660-acht-1,1099,Hungarian,660-acht,nyolc,nyolc,ɲ o l t͡s,,uesz,,,^ nyolc $,default,acht;   achte;   Achtel,acht-1,6519-nyolc,lt͡s# not old
Hungarian-671-achtzig-1,1100,Hungarian,671-achtzig,nyolcvan,nyolcvan,ɲ o l t͡s v ɒ n,,uesz,,,^ nyolcvan $,default,achtzig,achtzig-1,6520-nyolcvan,lt͡sv not old
Hungarian-27-ellenbogen-1,1101,Hungarian,27-ellenbogen,könyök,könyök,k ø ɲ ø k,,uesz,,,^ könyök $,default,Biegung;  Kniestück;  Winkelstück;   Ellbogenteil einer Kleidung;  Panzerung;   Ellbogen;   Ellbogen;   Elle 〈als Lägenmaß〉;   Art Liege;   Art Brüstung;  Armstütze;   eine Elle lang,Ellbogen-1,5230-konyok,^(k)(y|ɛ|ø|i)(n|r|ɲ)(y|ɛ|ø)(k)?(ɣ)?$
Hungarian-95-anhohe-1,1103,Hungarian,95-anhohe,gorond ×,gorond,ɡ o r o n d,,uesz,,,^ gorond $,default, Hügel; Anhöhe;  Halbinsel im Sumpf;   Feldrain,Anhohe-1,3062-gorond,nd# not old
Hungarian-143-elch-1,1105,Hungarian,143-elch,jávorszarvas,jávorszarvas,j aː v o r s ɒ r v ɒ ʃ,,uesz,,,^ jávorszarvas $,default,Elch;  Elentier,Elch-1,4042-javorszarvas,"#j, rs not old"
