ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID
Hungarian-205-tochter-1,873,Hungarian,205-tochter,leány,leány,l ɛ aː ɲ,,uesz,,,^ leány $,default,Mädchen;   Tochter;   magd;   Freudenmädchen,Tochter-1,5511-leany
Hungarian-450-tag-1,874,Hungarian,450-tag,nap¹,nap,n ɒ p,,uesz,,,^ nap $,default,  Tagebuch;   ???; Tag;   Tag;   heller Tag;   Sonne;   Sonnenschein;  besonnte Stelle;   an  Tag;   sonnig;   -tägig;   Tagendienst habende Person;   den Tag von etw bestimmen;  verschieben anmerken;   vertagen;  stunden;   sich sonnen;   am Tage;   am Tage;  der helle Tag;   alltäglich,Tag-1,6353-nap
Hungarian-450-tag-2,875,Hungarian,450-tag,nap¹,nap,n ɒ p,,uesz,,,^ nap $,default,  Tagebuch;   ???; Tag;   Tag;   heller Tag;   Sonne;   Sonnenschein;  besonnte Stelle;   an  Tag;   sonnig;   -tägig;   Tagendienst habende Person;   den Tag von etw bestimmen;  verschieben anmerken;   vertagen;  stunden;   sich sonnen;   am Tage;   am Tage;  der helle Tag;   alltäglich,Tag-2,6353-nap
Hungarian-536-taub-1,876,Hungarian,536-taub,bamba,bamba,b ɒ m b ɒ,,uesz,,,^ bamba $,default,stumpfsinnig;  tölpelhaft;   taub,taub-1,529-bamba
Hungarian-536-taub-2,877,Hungarian,536-taub,kuka¹,kuka,k u k ɒ,,uesz,,,^ kuka $,default, einfältig;  taub;   stammelnd; blöd;   stumm;  taubstumm;  stotternd,taub-2,5277-kuka
Hungarian-550-lieb-1,881,Hungarian,550-lieb,drágalátos,drágalátos,d r aː ɡ ɒ l aː t o ʃ,,uesz,,,^ drágalátos $,default,  schön; kostbar;   lieb,lieb-1,1941-dragalatos
Hungarian-550-lieb-2,882,Hungarian,550-lieb,édes,édes,eː d ɛ ʃ,,uesz,,,^ édes $,default,  ganz;  geliebt; lieb;   ungesalzen;  salzlos;  nicht sauer;   süß;   angenehm;  wonnig;   blutsverwandt;   Süßigkeit;   Süßigkeit;   Liebling 〈bes als Anrede〉;   leiblicher Vater;  leibliche Mutter 〈bes als Anrede〉;   seelische Harmonie;   sich ergötzen;   ergötzen;   Ergötzung,lieb-2,2034-edes
Hungarian-412-tod-1,885,Hungarian,412-tod,ravatal,ravatal,r ɒ v ɒ t ɒ l,,uesz,,,^ ravatal $,default, Podium;   Bühne;   Totenbahre;  Grabdenkmal;   Tod;  Verwesung;  Trauerfall,Tod-1,7663-ravatal
Hungarian-412-tod-2,886,Hungarian,412-tod,vég,vég,v eː ɡ,,uesz,,,^ vég $,default, Maß;   bestimmt;   erledigen;   Ende;   Zweck;   beschließen;   Beschluß;   Schicksal;  Bedingung;   Schluß;  Schluß;   Entschluß;  Rand;   Weise;  Tod;   enden;   endlich; räumliches Ende;   Stück 〈Stoff〉;  zeitliches Ende;  Ende des Lebens;   Reichsgrenze Ungarns während der Türkenherrschaft;   sich am Ende befindend;  am Ende liegend;  beenden;   endlos;   schicksalhaft;   unendlich;   das Unendliche;   endgültig,Tod-2,9790-veg
Hungarian-473-dezember-1,888,Hungarian,473-dezember,december,december,d ɛ t͡s ɛ m b ɛ r,,uesz,,,^ december $,default,Dezember;   mit Pelz gefütterter Wintermantel,Dezember-1,1730-december
Hungarian-980-schmucken-1,889,Hungarian,980-schmucken,dekorál,dekorál,d ɛ k o r aː l,,uesz,,,^ dekorál $,default,auszeichnen;   schmücken,schmucken-1,1749-dekoral
Hungarian-980-schmucken-2,890,Hungarian,980-schmucken,épít,épít,eː p iː t,,uesz,,,^ épít $,default,  schmücken; bauen;  bauen lassen;   stärken;  erbauen 〈abstr〉;  belehren;   anbauen;  pflanzen;   auf etw gründen,schmucken-2,2210-epit
Hungarian-713-abnehmen-1,893,Hungarian,713-abnehmen,csüng,csüng,t͡ʃ y n ɡ,,uesz,,,^ csüng $,default, herabhängen;  abnehmen; von etw abhängen;   baumeln;   an jmdm;  an etw hängen;   verzagen;   sich vermindern;   hin-;  zuneigen;   stagnieren,abnehmen-2,1674-csung
Hungarian-713-abnehmen-2,894,Hungarian,713-abnehmen,fogy,fogy,f o ɟ,,uesz,,,^ fogy $,default, gering;  Mangel;  abnehmen;   abnehmen;  sich vermindern;   Abnahme;   mangelhaft; weniger werden;  dahinschwinden;   sich verzehren;  dahinsiechen;  verbraucht werden;   etw geht einem aus;  etw nicht mehr besitzen;  abmagern;   schädigen;  schwächen;   zehrend;   Verbraucher;   ganz und gar,abnehmen-3,2647-fogy
Hungarian-929-verteidigen-1,899,Hungarian,929-verteidigen,ment¹,ment,m ɛ n t,,uesz,,,^ ment $,default, entschuldigen;   Entschuldigung; retten;  befreien;  hüten;  wahren;   entfliehen;   verteidigen;   freisprechen;  entlasten;   Befreier 〈auch Sache〉;   Rettungsdienst,verteidigen-1,6102-ment
Hungarian-929-verteidigen-2,900,Hungarian,929-verteidigen,véd,véd,v eː d,,uesz,,,^ véd $,default, schützen; verteidigen;   vertreten 〈Meinung〉;  für jmdn od etw eintreten,verteidigen-2,9787-ved
Hungarian-416-gott-1,901,Hungarian,416-gott,isten,isten,i ʃ t ɛ n,,uesz,,,^ isten $,default,Gott;   Gottheit;   göttlich,Gott-3,3972-isten
Hungarian-487-dicht-1,902,Hungarian,487-dicht,buta,buta,b u t ɒ,,uesz,,,^ buta $,default,  dumm;   derb; abwärts gebogen;   stumpf;   stumpf;   schwer;  dicht;   blind;  unberechenbar;   Dummerl,dicht-1,1026-buta
Hungarian-487-dicht-2,903,Hungarian,487-dicht,masszív,masszív,m ɒ sː iː v,,uesz,,,^ masszív $,default, fest;  dicht; kraftvoll,dicht-2,5857-massziv
Hungarian-896-zerstoren-1,912,Hungarian,896-zerstoren,bont,bont,b o n t,,uesz,,,^ bont $,default, zugrunde richten; zerstören;   aufmachen;  auflockern;  zerlegen;   brechen 〈Freunchaft〉;  verletzen 〈Befehl〉,zerstoren-1,849-bont
Hungarian-896-zerstoren-2,913,Hungarian,896-zerstoren,rombol,rombol,r o m b o l,,uesz,,,^ rombol $,default, zerstören;   verderben;   schwächen;  zerstoßen;   zerreißen;  zertrümmern; zerstückeln;  zerbrechen;  quetschen;  untergraben 〈abstr〉;  gefährden;  erschüttern;  zerschleißen,zerstoren-2,7909-rombol
Hungarian-549-geschickt-1,918,Hungarian,549-geschickt,könnyű,könnyű,k ø ɲː yː,,uesz,,,^ könnyű $,default, sanft; schnell;   dünn;   unbeständig;  Kleidung〉;  fein;   zart;  Kleidungsstück;   leicht;  geschickt;  geschickt;  Leiden;  leichtsinnig;  graziös 〈Bewegung〉;  sich schnell;  graziös bewegend 〈Person〉;   sorgenlos;  frei von Übel;   mühelos;  nicht anstrengend;  luftig 〈Leder;   leicht verdaulich;  nicht konzentriert 〈Spirituosen〉;   unterhaltend 〈Lektüre〉;   leichter werden,geschickt-2,5229-konnyu
Hungarian-549-geschickt-2,919,Hungarian,549-geschickt,könnyű,könnyű,k ø ɲː yː,,uesz,,,^ könnyű $,default, sanft; schnell;   dünn;   unbeständig;  Kleidung〉;  fein;   zart;  Kleidungsstück;   leicht;  geschickt;  geschickt;  Leiden;  leichtsinnig;  graziös 〈Bewegung〉;  sich schnell;  graziös bewegend 〈Person〉;   sorgenlos;  frei von Übel;   mühelos;  nicht anstrengend;  luftig 〈Leder;   leicht verdaulich;  nicht konzentriert 〈Spirituosen〉;   unterhaltend 〈Lektüre〉;   leichter werden,geschickt-3,5229-konnyu
Hungarian-750-sterben-1,923,Hungarian,750-sterben,elpatkol,elpatkol,ɛ l p ɒ t k o l,,uesz,,,^ elpatkol $,default,Reißaus nehmen;   sterben,sterben-1,2155-elpatkol
Hungarian-750-sterben-2,924,Hungarian,750-sterben,gebed,gebed,ɡ ɛ b ɛ d,,uesz,,,^ gebed $,default,  erstarren; sterben;  im Begriff sein zu verrecken;   sich auf die Zehen stellen,sterben-2,2941-gebed
Hungarian-751-umkommen-1,930,Hungarian,751-umkommen,hull,hull,h u lː,,uesz,,,^ hull $,default, einstürzen;   Fallen;   fallen lassen;   verfallen; in dichten Tropfen herabfallen;  abfließen;   herabfallen;  wiederholt od dauernd fallen;   sich auf das Gesicht werfen;  einen Kniefall  tun;   ausfallen 〈Haar;  Gefieder usw〉;  zerfallen;  in Stücke gehen;  széjjeltörik;  szétesik;    umkommen;  im Kampfe fallen;  eingehen 〈Tier〉;   Streuen;  Fallenlassen;  lehullása közben;  lehullásakor,umkommen-1,3732-hull
Hungarian-751-umkommen-2,931,Hungarian,751-umkommen,veszekedik,veszekedik,v ɛ s ɛ k ɛ d i k,,uesz,,,^ veszekedik $,default, kraftlos;  leiden;   verderben;  streiten;  sterben; sich zanken;   umkommen;   sich mühen;   in Gefahr sein;  gering werden;   wütend werden;  sich zügellos gebärden 〈Mensch〉;  toll werden 〈Tier〉;   sich herumprügeln;   bestechlich sein;  gekauft sein;   sich in jmdn verschießen;  für jmdn schwärmen,umkommen-2,9853-veszekedik
Hungarian-573-verschieden-1,932,Hungarian,573-verschieden,külön,külön,k y l ø n,,uesz,,,^ külön $,default,  allein; einzeln;   einzeln;  Sonder-;   besonder;   abgesondert;   abgesondert;   besonders;  extra;   verschieden;  ungleich;   eigen,verschieden-1,5381-kulon
Hungarian-573-verschieden-2,933,Hungarian,573-verschieden,különb,különb,k y l ø n b,,uesz,,,^ különb $,default,  Unterschied;  abweichend; vorzüglicher;  besser;   verschieden;   verschiedenartig;   Abwechslung,verschieden-2,5382-kulonb
Hungarian-840-graben-1,935,Hungarian,840-graben,ásvány,ásvány,aː ʃ v aː ɲ,,uesz,,,^ ásvány $,default,Graben;   Ausgegrabenes;  Grabgut;   Mineral;   überaltetes Ding,Graben-2,376-asvany
Hungarian-840-graben-2,936,Hungarian,840-graben,vápa,vápa,v aː p ɒ,,uesz,,,^ vápa $,default, Grube; Graben;  Moor;   Pfütze;   Vertiefung;  Höhlung,Graben-9,9744-vapa
Hungarian-546-fleiig-1,941,Hungarian,546-fleiig,serény,serény,ʃ ɛ r eː ɲ,,uesz,,,^ serény $,default, tüchtig;  wachsam; flink;   munter;  geschickt;  klug;   nicht säumend;  willfährig;   fleißig;  strebsam;   schnelle Auffassung habend,fleiig-1,8057-sereny
Hungarian-546-fleiig-2,942,Hungarian,546-fleiig,szorgalom,szorgalom,s o r ɡ ɒ l o m,,uesz,,,^ szorgalom $,default,  sorgfältig;   Sorge;   Sorge;   Sorge;   Sorge;   eifrig;   sich ängstigen;   aneifern;   sich befleißigen; Fürsorge;   Eifer;   fleißig;   fleißig;   besorgt;  Besorgnis;  Besorgnis;   Fleiß;   Fleiß;   Fleiß;   sorgsam;   sorgsam,fleiig-2,8867-szorgalom
Hungarian-88-schmutz-1,945,Hungarian,88-schmutz,gaz,gaz,ɡ ɒ z,,uesz,,,^ gaz $,default,  Bodensatz;   niederträchtig;  böse;   Mist; wald;   Unkrautpflanze;  Schmutz;   Schmutz;   Spreu;  Stroh;  Heu;  Afterkorn;  Schurkerei,Schmutz-1,2931-gaz
Hungarian-88-schmutz-2,946,Hungarian,88-schmutz,gaz,gaz,ɡ ɒ z,,uesz,,,^ gaz $,default,  Bodensatz;   niederträchtig;  böse;   Mist; wald;   Unkrautpflanze;  Schmutz;   Schmutz;   Spreu;  Stroh;  Heu;  Afterkorn;  Schurkerei,Schmutz-2,2931-gaz
Hungarian-515-schmutzig-1,956,Hungarian,515-schmutzig,csatakos,csatakos,t͡ʃ ɒ t ɒ k o ʃ,,uesz,,,^ csatakos $,default, schmutzig; quatschnaß,schmutzig-2,1387-csatakos
Hungarian-515-schmutzig-2,957,Hungarian,515-schmutzig,csoda,csoda,t͡ʃ o d ɒ,,uesz,,,^ csoda $,default,  sehr;  schmutzig;   häßlich; Wunder;   Ungetüm;  Monstrum;   lobenswerte Tat;  Tugend;   Verwunderung;   Verdruß;   〈in heftigen Ausdrücken mit verblaßter Bedeutung〉;   wunderbar;  außerordentlich;   bewundern;   fürmerkwürdig halten;   für merkwürdig halten;   sich wundern,schmutzig-3,1578-csoda
Hungarian-711-verschwinden-1,980,Hungarian,711-verschwinden,enyészik,enyészik,ɛ ɲ eː s i k,,uesz,,,^ enyészik $,default, klein;  sich verbergen;   verbergen; verschwinden;   schwach werden;  kraftlos werden;   verwesen;  vernichtet werden;   Sonnenuntergang;   Verfall;   verschwindend wenig,verschwinden-1,2198-enyeszik
Hungarian-711-verschwinden-2,982,Hungarian,711-verschwinden,kallódik,kallódik,k ɒ lː oː d i k,,uesz,,,^ kallódik $,default,  verschwinden; schwinden;  allmählich ausgehen;  abgehen 〈Ware〉;   gestoßen od herumgeworfen werden;   durch Walken verfilzt werden;   beschädigt werden;  abhanden kommen;  verlorengehen;   im Leben nicht zurechtkommen 〈Person〉,verschwinden-3,4294-kallodik
Hungarian-394-krankheit-1,988,Hungarian,394-krankheit,baj,baj,b ɒ j,,uesz,,,^ baj $,default,  Angelegenheit; Kampf;  Zweikampf;   Ort des Zweikampfes;   Sorge;   Beschwerlichkeit;  Plackerei;   Krankheit;  Defekt;   Menstruation;   Notdurft;   Hinderniss,Krankheit-1,479-baj
Hungarian-394-krankheit-2,989,Hungarian,394-krankheit,dög,dög,d ø ɡ,,uesz,,,^ dög $,default,  zugrunde gehen; Krankheit;  kaputtgehen;   sehr;   zugrunde richten;  Seuche;   Leiche;   Aas;   lebendes Tier 〈bes Hund;  Pferd〉;   niederträchtiger Mensch;   Unmenge;   Prachtweib;   Bestie;   in Versuchung bringen;   zunichte werden;   Schinder;   Mediziner,Krankheit-2,1920-dog
Hungarian-342-geschirr-1,995,Hungarian,342-geschirr,eledel,eledel,ɛ l ɛ d ɛ l,,uesz,,,^ eledel $,default, Nahrung;  Lebensmittel; Speise,Speise-1,2111-eledel
Hungarian-342-geschirr-2,996,Hungarian,342-geschirr,kaja,kaja,k ɒ j ɒ,,uesz,,,^ kaja $,default,Speise;  Fressalien,Speise-4,4233-kaja
Hungarian-939-storen-1,999,Hungarian,939-storen,bódít,bódít,b oː d iː t,,uesz,,,^ bódít $,default,belästigen;  beschwindeln;  stören;   jmdn um den Verstand bringen;   betäuben;  abmatten,storen-2,784-bodit
Hungarian-939-storen-2,1000,Hungarian,939-storen,habar,habar,h ɒ b ɒ r,,uesz,,,^ habar $,default, belästigen;   plappern;   stören;  beschleunigen;   sich in jmdn vernarren; quirlen;  umtühren 〈in eine Speise〉 einrühren;   sich beeilen;  blubbern;  kavarófa;  a ló felső ajka;  száj;   sich streiten,storen-3,3264-habar
Hungarian-769-tauchen-1,1008,Hungarian,769-tauchen,bújik,bújik,b uː j i k,,uesz,,,^ bújik $,default,  Vorwand; sich verbergen;   hineindringen in etw;   tauchen;   sich in etw vertiefen;   schlüpfen 〈in ein Kleidungsstück〉;   aufgehen 〈Pflanze〉;   Verbannter;   Ausweg,tauchen-1,984-bujik
Hungarian-769-tauchen-2,1009,Hungarian,769-tauchen,bukik,bukik,b u k i k,,uesz,,,^ bukik $,default, stürzen;   fallen; tauchen;   eine Niederlage erleiden;   auf etw stoßen;   die führende Rolle verlieren;   fallieren;   zu Fall kommen;   durchfallen 〈in einem Unterrichtsfach〉;   der Polizei in die Hände fallen;   erpicht sein,tauchen-2,989-bukik
Hungarian-881-teilen-1,1012,Hungarian,881-teilen,szakaszt,szakaszt,s ɒ k ɒ s t,,uesz,,,^ szakaszt $,default, absondern; zerfressen;   nehmen;   hinrichten;  verätzen;   reißen 〈trans〉;   entzweien 〈Gemeinschaft〉;  teilen;   ein Ende machen;  unterbrechen;   pflücken 〈Obst;  Blume〉;   〈Brotteig〉 auswirken;   erübrigen 〈Zeit〉;   Backkorb;  szakított;  tépett;   ganz ähnlich,teilen-1,8514-szakaszt
Hungarian-812-tun-1,1014,Hungarian,812-tun,cihelődik,cihelődik,t͡s i h ɛ l øː d i k,,uesz,,,^ cihelődik $,default,sich unruhig benehmen;   sich langsam aufrappeln;  etw langsam ausführen;  tun,tun-2,1226-cihelodik
Hungarian-812-tun-2,1015,Hungarian,812-tun,cselekedik,cselekedik,t͡ʃ ɛ l ɛ k ɛ d i k,,uesz,,,^ cselekedik $,default, tun; handeln,tun-3,1414-cselekedik
Hungarian-139-hund-1,1021,Hungarian,139-hund,csille,csille,t͡ʃ i lː ɛ,,uesz,,,^ csille $,default,  Floß;  -hund; leichter Wagen;   Wagenladung;   Heuhaufen;  Kahn;   Förderwagen,hund-2,1524-csille
Hungarian-139-hund-2,1022,Hungarian,139-hund,eb,eb,ɛ b,,uesz,,,^ eb $,default,Hund;   niederträchtiger Kerl;   Hunde-;  Hun-;  hündisch,Hund-1,2016-eb
Hungarian-336-puppe-1,1026,Hungarian,336-puppe,alak¹,alak,ɒ l ɒ k,,uesz,,,^ alak $,default,  Gestalt; Puppe;  Docke;   Maske;   Liebchen;  Form;   verziert;   Gaukler;  Komödiant ,Puppe-1,165-alak
Hungarian-336-puppe-2,1027,Hungarian,336-puppe,bábu,bábu,b aː b u,,uesz,,,^ bábu $,default,Puppe;   Kegel;  Figur 〈in versch Spielen〉;   Marionette 〈pejor〉 ,Puppe-2,459-babu
Hungarian-900-schenken-1,1030,Hungarian,900-schenken,ad,ad,ɒ d,,uesz,,,^ ad $,default,zukommen lassen;  schenken;   geben;  liefern;   lassen;   verkaufen;   veröffentlichen;   Geben;   Beleg;  Angabe;   Gesetzgeber;   Herausgeber;   〈als Teil eines Schimpfw〉;   Tradition;   Beitrag ,schenken-1,36-ad
Hungarian-318-tur-1,1031,Hungarian,318-tur,ajtó,ajtó,ɒ j t oː,,uesz,,,^ ajtó $,default,Tür; Tür;  ajtóőriző;   öffnen,Tur-1,126-ajto
Hungarian-318-tur-2,1032,Hungarian,318-tur,ajtó,ajtó,ɒ j t oː,,uesz,,,^ ajtó $,default,Tür; Tür;  ajtóőriző;   öffnen,Tur-2,126-ajto
Hungarian-616-hinab-1,1034,Hungarian,616-hinab,alá,alá,ɒ l aː,,uesz,,,^ alá $,default,abwärts;   unten;   darunter;   hinunter;   für;   unterhalb ,abwarts-1,160-ala
Hungarian-616-hinab-2,1035,Hungarian,616-hinab,fityeg,fityeg,f i c ɛ ɡ,,uesz,,,^ fityeg $,default, herabhängen;  bummeln; hinab-;   die Daumen drehen;   hängender Schmuck;  Ohrring,hinab-1,2593-fityeg
Hungarian-874-schleppen-1,1039,Hungarian,874-schleppen,hord,hord,h o r d,,uesz,,,^ hord $,default,   ertragen;  schleppen; tragen;    tragen;   ähneln;  gleichen;    verbreiten;   umherbringen;   tragen 〈Schußwaffe〉;   im Leibe tragen 〈Schwangere die Frucht〉,schleppen-2,3679-hord
Hungarian-874-schleppen-2,1040,Hungarian,874-schleppen,hurcol,hurcol,h u r t͡s o l,,uesz,,,^ hurcol $,default,  schleppen;  verschleppen;   verunglimpfen;   herumtragen,schleppen-3,3748-hurcol
Hungarian-956-melken-1,1042,Hungarian,956-melken,fej¹,fej,f ɛ j,,uesz,,,^ fej $,default,  saugen; melken;   abdringen 〈Geld〉,melken-1,2441-fej
Hungarian-55-traum-1,1043,Hungarian,55-traum,álom,álom,aː l o m,,uesz,,,^ álom $,default,Traum;   Schlaf;   Einschlafen ,Traum-1,227-alom
Hungarian-978-sichanziehen-1,1044,Hungarian,978-sichanziehen,öltözik,öltözik,ø l t ø z i k,,uesz,,,^ öltözik $,default, Hülle;   Kleidung;   Ankleideraum; sich kleiden;   eine bestimmte Art Kleidung tragen;   in einen geistlichen Orden eintreten;   ankleiden;   einen charakteristischen Zug;  eine Eigenschaft annehmen;   sich verkleiden,ankleiden-1,6573-oltozik
Hungarian-736-trinken-1,1045,Hungarian,736-trinken,iszik,iszik,i s i k,,uesz,,,^ iszik $,default, Getränk;   Getränk;   Kneipe;   Trunkenbold;   flüssig;   vor Durst; trinken;    in sich ziehen;   einsaugen;   gierig genießen;   trunksüchtig sein;   die Linie berühren;  auf die Linie fallen 〈in manchen Spielen〉;   Tränke;   Tränke;   Trinken;   Trinken;   Trinker;  ohne Trinken;   angeheitert;  betrunken;   Lösch-;   Fließpapier,trinken-1,3979-iszik
Hungarian-736-trinken-2,1046,Hungarian,736-trinken,piál,piál,p i aː l,,uesz,,,^ piál $,default, trinken,trinken-2,7136-pial
Hungarian-771-fahren-1,1049,Hungarian,771-fahren,dirigál,dirigál,d i r i ɡ aː l,,uesz,,,^ dirigál $,default,lenken;  richten;   verwalten;  Befehle austeilen;   dirigieren 〈einen Chor;  ein Orcheste〉,lenken-1,1851-dirigal
Hungarian-771-fahren-2,1050,Hungarian,771-fahren,fordít,fordít,f o r d iː t,,uesz,,,^ fordít $,default, lenken;  richten;   benützen; bekehren;   kehren;  wenden;   ändern;    umwenden;   vergüten;  ersetzen;   übersetzen;  übertragen;   umdrehen;  verwenden;   auf etw beziehen;   Wendung;   Übersetzung;   Türangel;   Übersetzer,lenken-2,2686-fordit
Hungarian-953-treiben-1,1064,Hungarian,953-treiben,csap¹,csap,t͡ʃ ɒ p,,uesz,,,^ csap $,default,  lassen; schlagen;  Unterhaltung〉;   Dolch;  stibitzen;   hauen;   streichen 〈Maß〉;   zupfen 〈Wolle〉;  reißen;   schleudern;  hinstoßen;   dringen;   tünchen;   eine andere Richtung einschlagen;   herabschießen auf etw;   schmeicheln;   treiben;   veranstalten 〈Festmahl;  Lärm schlagen;   klauen;   Schlag;   Unglück;   Spur;   gedrückt voll 〈Maß〉;   um sich herumschlagen;   neckisch;   Flattergeist,treiben-1,1365-csap
Hungarian-953-treiben-2,1065,Hungarian,953-treiben,folytat,folytat,f o j t ɒ t,,uesz,,,^ folytat $,default, treiben;   fließen lassen; eilen;   führen;  ausüben;   fortsetzen,treiben-2,2668-folytat
Hungarian-86-tropfen-1,1073,Hungarian,86-tropfen,csepp,csepp,t͡ʃ ɛ pː,,uesz,,,^ csepp $,default,Tropfen;   ein Bißchen;   Tupfen,Tropfen-1,1444-csepp
Hungarian-86-tropfen-2,1074,Hungarian,86-tropfen,cseppen,cseppen,t͡ʃ ɛ pː ɛ n,,uesz,,,^ cseppen $,default,  Tropfen; 〈einmal〉 tropfen;   es fällt für ihn etw ab;   hineinfallen,Tropfen-2,1445-cseppen
Hungarian-833-fallenlassen-1,1075,Hungarian,833-fallenlassen,ejt,ejt,ɛ j t,,uesz,,,^ ejt $,default,  verursachen; zu Fall bringen;  im Kampf fällen;   in einen Zustand versetzen;   fallenlassen;   aussprechen;   sieben;   bei jmdm od an etw vorbeikommen,fallenlassen-1,2093-ejt
Hungarian-833-fallenlassen-2,1076,Hungarian,833-fallenlassen,esik,esik,ɛ ʃ i k,,uesz,,,^ esik $,default,  ungeschickt;   Fall;   〈in einen Zustand〉 kommen;  flehen;  Maß〉;  stürzen; fallen;  fallen;   es regnet;  liegen;   fallen lassen;   Sonnenuntergang;   befallen;  bedecken;  geraten;   geschehen;   auf die Knie fallen;   den Tod finden;  es schneit;  es hagelt usw;   jmdm zuteil werden;   〈einem irgendwie〉 schmecken;  behagen;   sein;   hineindrängen;   sich auf jmdn stürzen;   sich erbarmen;   abnehmen 〈Menge;   Kasus;   ohne Fall;   vergänglich,fallenlassen-2,2259-esik
Hungarian-509-trocken-1,1080,Hungarian,509-trocken,ösztövér,ösztövér,ø s t ø v eː r,,uesz,,,^ ösztövér $,default, schmal; mager;  dürr;   dünn;   trocken;  ermattet;   scheu 〈Pferd〉;   abgemergelt,trocken-2,6608-osztover
Hungarian-509-trocken-2,1081,Hungarian,509-trocken,száraz,száraz,s aː r ɒ z,,uesz,,,^ száraz $,default,  mager;  zehrend 〈Krankheit〉;  dürr;   nackt; trocken;   Boden;  Festland;  Verhalten〉;  Schriftwerk;   gemütlos;  Stil〉;  ausgetrocknet;   festländisch;  hager 〈Person〉;  mager machend;   nicht durch Wasser betrieben 〈Mühle〉;  prosaisch;   trocken 〈Speise〉;  kalt 〈Kost〉;   trocken 〈Amme〉;  nicht melkbar 〈altes Muttertier〉;   nicht vollgültig 〈Gegenstand〉;  seinen Aufgaben nicht voll nachkommend 〈Person〉;  trocken 〈Person;  fad 〈Vortrag;   trocken 〈Wein〉;   trockener Teil;   Trockenes 〈Kleidung〉;   Trockenfutter,trocken-3,8581-szaraz
